system:index,BuildingDensity,Latitude,Longitude,.geo
7383,0,28.886984264301738,77.45475111658074,"{""type"":""Point"",""coordinates"":[77.45475111658074,28.886984264301738]}"
7384,0,28.73088148527199,76.81167755974788,"{""type"":""Point"",""coordinates"":[76.81167755974788,28.73088148527199]}"
7385,0,29.04067329439281,76.77307112752243,"{""type"":""Point"",""coordinates"":[76.77307112752243,29.04067329439281]}"
7386,0,28.44749893044709,76.92517581348277,"{""type"":""Point"",""coordinates"":[76.92517581348277,28.44749893044709]}"
7387,0,28.976608725217076,77.20275093815745,"{""type"":""Point"",""coordinates"":[77.20275093815745,28.976608725217076]}"
7388,0,29.130086179015265,77.19995135935083,"{""type"":""Point"",""coordinates"":[77.19995135935083,29.130086179015265]}"
7389,0,28.562212145120576,77.58073314461531,"{""type"":""Point"",""coordinates"":[77.58073314461531,28.562212145120576]}"
7390,346,28.830056009777604,76.68241656881094,"{""type"":""Point"",""coordinates"":[76.68241656881094,28.830056009777604]}"
7391,2940,28.62764852241537,77.36673457760723,"{""type"":""Point"",""coordinates"":[77.36673457760723,28.62764852241537]}"
7392,0,29.10089079958303,77.31923152295755,"{""type"":""Point"",""coordinates"":[77.31923152295755,29.10089079958303]}"
7393,0,28.961706897294672,77.32775457231442,"{""type"":""Point"",""coordinates"":[77.32775457231442,28.961706897294672]}"
7394,4739,28.585895680767823,77.06402005794001,"{""type"":""Point"",""coordinates"":[77.06402005794001,28.585895680767823]}"
7395,1395,28.503776045224672,77.39487765025686,"{""type"":""Point"",""coordinates"":[77.39487765025686,28.503776045224672]}"
7396,0,28.655077166222426,76.7395960059783,"{""type"":""Point"",""coordinates"":[76.7395960059783,28.655077166222426]}"
7397,0,28.72705979697452,76.7416670923689,"{""type"":""Point"",""coordinates"":[76.7416670923689,28.72705979697452]}"
7398,0,28.585456491112865,76.78314035552224,"{""type"":""Point"",""coordinates"":[76.78314035552224,28.585456491112865]}"
7399,5803,28.670722972838064,77.31654867567566,"{""type"":""Point"",""coordinates"":[77.31654867567566,28.670722972838064]}"
7400,425,28.62853169504998,76.66831623052403,"{""type"":""Point"",""coordinates"":[76.66831623052403,28.62853169504998]}"
7401,630,28.510360326725177,77.09443877347694,"{""type"":""Point"",""coordinates"":[77.09443877347694,28.510360326725177]}"
7402,0,29.100033186767387,76.8688447530187,"{""type"":""Point"",""coordinates"":[76.8688447530187,29.100033186767387]}"
7403,76,28.402566188823286,76.97176271776907,"{""type"":""Point"",""coordinates"":[76.97176271776907,28.402566188823286]}"
7404,0,28.521106788675255,76.87622883518468,"{""type"":""Point"",""coordinates"":[76.87622883518468,28.521106788675255]}"
7405,0,28.89720378507182,76.75258554243283,"{""type"":""Point"",""coordinates"":[76.75258554243283,28.89720378507182]}"
7406,993,28.425466552103057,77.38862628023472,"{""type"":""Point"",""coordinates"":[77.38862628023472,28.425466552103057]}"
7407,0,29.13728415075182,77.19953755906577,"{""type"":""Point"",""coordinates"":[77.19953755906577,29.13728415075182]}"
7408,0,28.550803349943944,76.85797984831274,"{""type"":""Point"",""coordinates"":[76.85797984831274,28.550803349943944]}"
7409,0,28.952243654555826,77.23499981797171,"{""type"":""Point"",""coordinates"":[77.23499981797171,28.952243654555826]}"
7410,105,28.75371357876011,76.92466794292159,"{""type"":""Point"",""coordinates"":[76.92466794292159,28.75371357876011]}"
7411,0,28.814174565697215,77.40433374825346,"{""type"":""Point"",""coordinates"":[77.40433374825346,28.814174565697215]}"
7412,0,28.72641440719714,76.66367702508886,"{""type"":""Point"",""coordinates"":[76.66367702508886,28.72641440719714]}"
7413,0,28.965780280738194,76.90459292839212,"{""type"":""Point"",""coordinates"":[76.90459292839212,28.965780280738194]}"
7414,1771,28.6939899035055,77.40271824294958,"{""type"":""Point"",""coordinates"":[77.40271824294958,28.6939899035055]}"
7415,0,28.796168591646822,77.24029434268866,"{""type"":""Point"",""coordinates"":[77.24029434268866,28.796168591646822]}"
7416,0,28.874792187302454,76.8716248273052,"{""type"":""Point"",""coordinates"":[76.8716248273052,28.874792187302454]}"
7417,0,28.30087744889452,77.16217812781188,"{""type"":""Point"",""coordinates"":[77.16217812781188,28.30087744889452]}"
7418,2,28.592214130873543,76.88507307211974,"{""type"":""Point"",""coordinates"":[76.88507307211974,28.592214130873543]}"
7419,0,28.324626437449748,77.24947697800488,"{""type"":""Point"",""coordinates"":[77.24947697800488,28.324626437449748]}"
7420,0,28.639163267892062,77.55948725957032,"{""type"":""Point"",""coordinates"":[77.55948725957032,28.639163267892062]}"
7421,11,28.491894003818057,76.82211286356294,"{""type"":""Point"",""coordinates"":[76.82211286356294,28.491894003818057]}"
7422,0,28.448847581568803,77.46096927267322,"{""type"":""Point"",""coordinates"":[77.46096927267322,28.448847581568803]}"
7423,0,28.619548840907363,77.59393372362503,"{""type"":""Point"",""coordinates"":[77.59393372362503,28.619548840907363]}"
7424,0,29.064395210517382,77.20458503020143,"{""type"":""Point"",""coordinates"":[77.20458503020143,29.064395210517382]}"
7425,1711,28.409507797885098,77.19577572427555,"{""type"":""Point"",""coordinates"":[77.19577572427555,28.409507797885098]}"
7426,101,28.692438393855902,76.77375789235073,"{""type"":""Point"",""coordinates"":[76.77375789235073,28.692438393855902]}"
7427,0,28.581883230701916,77.4827813769275,"{""type"":""Point"",""coordinates"":[77.4827813769275,28.581883230701916]}"
7428,1377,28.332484814498994,77.37289186458817,"{""type"":""Point"",""coordinates"":[77.37289186458817,28.332484814498994]}"
7429,2716,28.502115523331433,77.16610043112236,"{""type"":""Point"",""coordinates"":[77.16610043112236,28.502115523331433]}"
7430,0,28.896500155137392,77.48977922836144,"{""type"":""Point"",""coordinates"":[77.48977922836144,28.896500155137392]}"
7431,0,28.63531790341121,77.53291952575991,"{""type"":""Point"",""coordinates"":[77.53291952575991,28.63531790341121]}"
7432,0,28.78671207534235,76.76239244425751,"{""type"":""Point"",""coordinates"":[76.76239244425751,28.78671207534235]}"
7433,2849,28.62311244345934,77.51626910211053,"{""type"":""Point"",""coordinates"":[77.51626910211053,28.62311244345934]}"
7434,0,28.980090258186422,76.9013980242959,"{""type"":""Point"",""coordinates"":[76.9013980242959,28.980090258186422]}"
7435,0,28.95710055448779,76.81785271476156,"{""type"":""Point"",""coordinates"":[76.81785271476156,28.95710055448779]}"
7436,7822,28.665760596143095,77.34654323766034,"{""type"":""Point"",""coordinates"":[77.34654323766034,28.665760596143095]}"
7437,0,28.88753169701324,77.14724220872966,"{""type"":""Point"",""coordinates"":[77.14724220872966,28.88753169701324]}"
7438,3991,28.641291980714055,77.41800484054967,"{""type"":""Point"",""coordinates"":[77.41800484054967,28.641291980714055]}"
7439,628,28.615702855375595,76.64578613498585,"{""type"":""Point"",""coordinates"":[76.64578613498585,28.615702855375595]}"
7440,573,28.375700633034967,77.43836322412074,"{""type"":""Point"",""coordinates"":[77.43836322412074,28.375700633034967]}"
7441,0,28.46950669857652,76.84624683773787,"{""type"":""Point"",""coordinates"":[76.84624683773787,28.46950669857652]}"
7442,0,28.32352169009186,76.93120317009236,"{""type"":""Point"",""coordinates"":[76.93120317009236,28.32352169009186]}"
7443,0,28.620261193692485,76.85217307248625,"{""type"":""Point"",""coordinates"":[76.85217307248625,28.620261193692485]}"
7444,3340,28.359482286361004,77.3050175547317,"{""type"":""Point"",""coordinates"":[77.3050175547317,28.359482286361004]}"
7445,14,28.68504426938418,77.17061794917714,"{""type"":""Point"",""coordinates"":[77.17061794917714,28.68504426938418]}"
7446,0,28.64602154262229,77.26668168622791,"{""type"":""Point"",""coordinates"":[77.26668168622791,28.64602154262229]}"
7447,0,28.383482826197337,77.35317520796326,"{""type"":""Point"",""coordinates"":[77.35317520796326,28.383482826197337]}"
7448,0,29.03549656805692,76.88182663228496,"{""type"":""Point"",""coordinates"":[76.88182663228496,29.03549656805692]}"
7449,0,28.908392519451453,76.83509675115948,"{""type"":""Point"",""coordinates"":[76.83509675115948,28.908392519451453]}"
7450,0,28.97452540771032,77.40403281615141,"{""type"":""Point"",""coordinates"":[77.40403281615141,28.97452540771032]}"
7451,0,28.44198921386625,76.71616389451536,"{""type"":""Point"",""coordinates"":[76.71616389451536,28.44198921386625]}"
7452,0,28.965886881679136,77.18882354344034,"{""type"":""Point"",""coordinates"":[77.18882354344034,28.965886881679136]}"
7453,0,29.066941146034704,77.34726960526797,"{""type"":""Point"",""coordinates"":[77.34726960526797,29.066941146034704]}"
7454,3298,28.788624716690443,76.93398451417586,"{""type"":""Point"",""coordinates"":[76.93398451417586,28.788624716690443]}"
7455,2519,28.788662742746748,76.93700801222468,"{""type"":""Point"",""coordinates"":[76.93700801222468,28.788662742746748]}"
7456,7,28.717235318968285,77.38873961029616,"{""type"":""Point"",""coordinates"":[77.38873961029616,28.717235318968285]}"
7457,339,28.798921702818284,77.48692496484291,"{""type"":""Point"",""coordinates"":[77.48692496484291,28.798921702818284]}"
7458,0,28.58453566638219,76.88034393844109,"{""type"":""Point"",""coordinates"":[76.88034393844109,28.58453566638219]}"
7459,0,28.478357074517433,77.20691475857751,"{""type"":""Point"",""coordinates"":[77.20691475857751,28.478357074517433]}"
7460,0,28.972616448865885,76.83968367879737,"{""type"":""Point"",""coordinates"":[76.83968367879737,28.972616448865885]}"
7461,0,29.049816394554867,77.36563731558401,"{""type"":""Point"",""coordinates"":[77.36563731558401,29.049816394554867]}"
7462,0,28.603426758923934,77.15978088961694,"{""type"":""Point"",""coordinates"":[77.15978088961694,28.603426758923934]}"
7463,0,28.782579430842674,77.17647644617409,"{""type"":""Point"",""coordinates"":[77.17647644617409,28.782579430842674]}"
7464,0,28.770584298844923,77.37411635536066,"{""type"":""Point"",""coordinates"":[77.37411635536066,28.770584298844923]}"
7465,1978,28.676988043458568,77.14149474394874,"{""type"":""Point"",""coordinates"":[77.14149474394874,28.676988043458568]}"
7466,0,28.64769088687988,76.64355473192325,"{""type"":""Point"",""coordinates"":[76.64355473192325,28.64769088687988]}"
7467,0,28.765277076523095,76.97798460821113,"{""type"":""Point"",""coordinates"":[76.97798460821113,28.765277076523095]}"
7468,1998,28.805094624019546,77.2224148585552,"{""type"":""Point"",""coordinates"":[77.2224148585552,28.805094624019546]}"
7469,0,29.011682970818235,76.89316393359913,"{""type"":""Point"",""coordinates"":[76.89316393359913,29.011682970818235]}"
7470,0,28.566878696070628,77.55984281439738,"{""type"":""Point"",""coordinates"":[77.55984281439738,28.566878696070628]}"
7471,0,28.791456004571664,77.31361829553131,"{""type"":""Point"",""coordinates"":[77.31361829553131,28.791456004571664]}"
7472,0,28.754759900595328,76.76307884832485,"{""type"":""Point"",""coordinates"":[76.76307884832485,28.754759900595328]}"
7473,0,28.861493337683502,76.72063092375976,"{""type"":""Point"",""coordinates"":[76.72063092375976,28.861493337683502]}"
7474,0,28.41097710295401,76.75475623779484,"{""type"":""Point"",""coordinates"":[76.75475623779484,28.41097710295401]}"
7475,0,28.80680696080643,76.7761264270937,"{""type"":""Point"",""coordinates"":[76.7761264270937,28.80680696080643]}"
7476,557,28.740136074141912,77.05515254959379,"{""type"":""Point"",""coordinates"":[77.05515254959379,28.740136074141912]}"
7477,0,28.861456588414942,77.51825695476332,"{""type"":""Point"",""coordinates"":[77.51825695476332,28.861456588414942]}"
7478,0,28.802531628795645,76.63841844255107,"{""type"":""Point"",""coordinates"":[76.63841844255107,28.802531628795645]}"
7479,0,29.04675220721788,77.04821804405982,"{""type"":""Point"",""coordinates"":[77.04821804405982,29.04675220721788]}"
7480,5398,28.79104520358833,77.28627219127542,"{""type"":""Point"",""coordinates"":[77.28627219127542,28.79104520358833]}"
7481,0,28.99063995282683,76.77762670819584,"{""type"":""Point"",""coordinates"":[76.77762670819584,28.99063995282683]}"
7482,4116,28.586884635717944,77.38968165087887,"{""type"":""Point"",""coordinates"":[77.38968165087887,28.586884635717944]}"
7483,6017,28.981541737896496,77.01138042375928,"{""type"":""Point"",""coordinates"":[77.01138042375928,28.981541737896496]}"
7484,0,28.769040019541507,76.71931241720551,"{""type"":""Point"",""coordinates"":[76.71931241720551,28.769040019541507]}"
7485,0,29.102319835845424,77.10438163536435,"{""type"":""Point"",""coordinates"":[77.10438163536435,29.102319835845424]}"
7486,0,28.81298567168444,77.5146618259104,"{""type"":""Point"",""coordinates"":[77.5146618259104,28.81298567168444]}"
7487,0,28.45922142272744,76.96982392944973,"{""type"":""Point"",""coordinates"":[76.96982392944973,28.45922142272744]}"
7488,0,28.88322187763147,76.84258446587792,"{""type"":""Point"",""coordinates"":[76.84258446587792,28.88322187763147]}"
7489,0,28.545895632168367,76.64354198836105,"{""type"":""Point"",""coordinates"":[76.64354198836105,28.545895632168367]}"
7490,3376,28.84578842363031,77.09427810750843,"{""type"":""Point"",""coordinates"":[77.09427810750843,28.84578842363031]}"
7491,2999,28.661375994749527,77.158740724921,"{""type"":""Point"",""coordinates"":[77.158740724921,28.661375994749527]}"
7492,0,28.588238791586267,76.62203205269336,"{""type"":""Point"",""coordinates"":[76.62203205269336,28.588238791586267]}"
7493,0,28.499290329189304,76.66122954330837,"{""type"":""Point"",""coordinates"":[76.66122954330837,28.499290329189304]}"
7494,0,28.91360332359829,77.35743074351369,"{""type"":""Point"",""coordinates"":[77.35743074351369,28.91360332359829]}"
7495,0,28.71568632864899,76.99907436805343,"{""type"":""Point"",""coordinates"":[76.99907436805343,28.71568632864899]}"
7496,2797,28.393847868330493,77.42919657434568,"{""type"":""Point"",""coordinates"":[77.42919657434568,28.393847868330493]}"
7497,4524,28.813389241586442,77.27130469486094,"{""type"":""Point"",""coordinates"":[77.27130469486094,28.813389241586442]}"
7498,792,28.585784866333057,77.30322203893083,"{""type"":""Point"",""coordinates"":[77.30322203893083,28.585784866333057]}"
7499,3,28.58012589181907,76.62995554079293,"{""type"":""Point"",""coordinates"":[76.62995554079293,28.58012589181907]}"
7500,0,28.486137883089867,77.3714703804553,"{""type"":""Point"",""coordinates"":[77.3714703804553,28.486137883089867]}"
7501,43,28.870504132505076,77.25683748313905,"{""type"":""Point"",""coordinates"":[77.25683748313905,28.870504132505076]}"
7502,0,28.98417686243353,76.97665211426056,"{""type"":""Point"",""coordinates"":[76.97665211426056,28.98417686243353]}"
7503,5039,28.54293417578097,77.54153764605509,"{""type"":""Point"",""coordinates"":[77.54153764605509,28.54293417578097]}"
7504,1576,28.532172524604537,76.98676842030223,"{""type"":""Point"",""coordinates"":[76.98676842030223,28.532172524604537]}"
7505,688,28.725130509544,77.01143559690797,"{""type"":""Point"",""coordinates"":[77.01143559690797,28.725130509544]}"
7506,1344,29.06202981128239,77.28831016406764,"{""type"":""Point"",""coordinates"":[77.28831016406764,29.06202981128239]}"
7507,328,28.696149131925136,77.58563845979538,"{""type"":""Point"",""coordinates"":[77.58563845979538,28.696149131925136]}"
7508,7332,28.690008930596182,77.26528966945392,"{""type"":""Point"",""coordinates"":[77.26528966945392,28.690008930596182]}"
7509,3501,28.515318092703456,77.02199409357094,"{""type"":""Point"",""coordinates"":[77.02199409357094,28.515318092703456]}"
7510,0,28.929718082985485,77.32040780030127,"{""type"":""Point"",""coordinates"":[77.32040780030127,28.929718082985485]}"
7511,2442,28.95216214329091,76.71637381268268,"{""type"":""Point"",""coordinates"":[76.71637381268268,28.95216214329091]}"
7512,3384,28.778248308377634,77.14540372382486,"{""type"":""Point"",""coordinates"":[77.14540372382486,28.778248308377634]}"
7513,0,28.74890321616596,76.94012730393679,"{""type"":""Point"",""coordinates"":[76.94012730393679,28.74890321616596]}"
7514,0,28.706085763007753,77.24205805152208,"{""type"":""Point"",""coordinates"":[77.24205805152208,28.706085763007753]}"
7515,0,28.721194034563737,77.0013357827415,"{""type"":""Point"",""coordinates"":[77.0013357827415,28.721194034563737]}"
7516,838,28.38058441529424,76.79664009047634,"{""type"":""Point"",""coordinates"":[76.79664009047634,28.38058441529424]}"
7517,0,28.945881582746537,77.28611035711799,"{""type"":""Point"",""coordinates"":[77.28611035711799,28.945881582746537]}"
7518,3,28.45357267648249,77.36510665081023,"{""type"":""Point"",""coordinates"":[77.36510665081023,28.45357267648249]}"
7519,0,28.398335779783395,77.02293767333376,"{""type"":""Point"",""coordinates"":[77.02293767333376,28.398335779783395]}"
7520,0,28.83435561378486,77.4516141041473,"{""type"":""Point"",""coordinates"":[77.4516141041473,28.83435561378486]}"
7521,999,28.49563376654624,77.47676570865134,"{""type"":""Point"",""coordinates"":[77.47676570865134,28.49563376654624]}"
7522,7310,28.649336166495335,77.28450359839881,"{""type"":""Point"",""coordinates"":[77.28450359839881,28.649336166495335]}"
7523,0,28.848453346426965,76.95290056261031,"{""type"":""Point"",""coordinates"":[76.95290056261031,28.848453346426965]}"
7524,0,28.857321393368494,76.72169189449195,"{""type"":""Point"",""coordinates"":[76.72169189449195,28.857321393368494]}"
7525,0,29.0587618418896,77.04315798307593,"{""type"":""Point"",""coordinates"":[77.04315798307593,29.0587618418896]}"
7526,0,28.41288191428359,77.1981658299283,"{""type"":""Point"",""coordinates"":[77.1981658299283,28.41288191428359]}"
7527,0,28.81942710341748,76.92626988630965,"{""type"":""Point"",""coordinates"":[76.92626988630965,28.81942710341748]}"
7528,955,28.38252401182295,77.33184492019546,"{""type"":""Point"",""coordinates"":[77.33184492019546,28.38252401182295]}"
7529,3264,28.672193640786713,77.1575202488582,"{""type"":""Point"",""coordinates"":[77.1575202488582,28.672193640786713]}"
7530,828,28.537348199372715,76.66911690066614,"{""type"":""Point"",""coordinates"":[76.66911690066614,28.537348199372715]}"
7531,0,29.016952618045394,77.11058297912005,"{""type"":""Point"",""coordinates"":[77.11058297912005,29.016952618045394]}"
7532,0,28.87715263451767,77.48804206474723,"{""type"":""Point"",""coordinates"":[77.48804206474723,28.87715263451767]}"
7533,0,28.911661872681666,77.23066063402233,"{""type"":""Point"",""coordinates"":[77.23066063402233,28.911661872681666]}"
7534,7175,28.65387568087858,77.28422058509568,"{""type"":""Point"",""coordinates"":[77.28422058509568,28.65387568087858]}"
7535,0,28.93177593605167,77.35665383647286,"{""type"":""Point"",""coordinates"":[77.35665383647286,28.93177593605167]}"
7536,3465,28.63692279961339,77.09818652919584,"{""type"":""Point"",""coordinates"":[77.09818652919584,28.63692279961339]}"
7537,0,28.36795719968852,77.18703243990268,"{""type"":""Point"",""coordinates"":[77.18703243990268,28.36795719968852]}"
7538,0,28.48674470768572,77.39192724534676,"{""type"":""Point"",""coordinates"":[77.39192724534676,28.48674470768572]}"
7539,6836,28.662364510978254,77.43214672419802,"{""type"":""Point"",""coordinates"":[77.43214672419802,28.662364510978254]}"
7540,0,28.607222408917455,76.90336545909642,"{""type"":""Point"",""coordinates"":[76.90336545909642,28.607222408917455]}"
7541,0,28.498412710635932,77.3612655199923,"{""type"":""Point"",""coordinates"":[77.3612655199923,28.498412710635932]}"
7542,0,29.001361515072684,77.2468393541982,"{""type"":""Point"",""coordinates"":[77.2468393541982,29.001361515072684]}"
7543,0,29.104437356357398,77.13843927420086,"{""type"":""Point"",""coordinates"":[77.13843927420086,29.104437356357398]}"
7544,0,28.358053463758527,76.85987747814157,"{""type"":""Point"",""coordinates"":[76.85987747814157,28.358053463758527]}"
7545,0,28.38806890767522,77.11925836633816,"{""type"":""Point"",""coordinates"":[77.11925836633816,28.38806890767522]}"
7546,3048,28.77942599543493,77.26986146385411,"{""type"":""Point"",""coordinates"":[77.26986146385411,28.77942599543493]}"
7547,0,29.037609581715046,77.2825511990753,"{""type"":""Point"",""coordinates"":[77.2825511990753,29.037609581715046]}"
7548,0,29.12976337587309,77.23360385139465,"{""type"":""Point"",""coordinates"":[77.23360385139465,29.12976337587309]}"
7549,21,28.721255121461052,76.77292425224645,"{""type"":""Point"",""coordinates"":[76.77292425224645,28.721255121461052]}"
7550,0,28.760044349340358,76.7038951915592,"{""type"":""Point"",""coordinates"":[76.7038951915592,28.760044349340358]}"
7551,2146,28.672851847618713,77.45506840881318,"{""type"":""Point"",""coordinates"":[77.45506840881318,28.672851847618713]}"
7552,218,28.87107433027076,77.32012293762419,"{""type"":""Point"",""coordinates"":[77.32012293762419,28.87107433027076]}"
7553,0,28.328043787195377,77.2264807346996,"{""type"":""Point"",""coordinates"":[77.2264807346996,28.328043787195377]}"
7554,0,28.958876059726084,77.29249601722097,"{""type"":""Point"",""coordinates"":[77.29249601722097,28.958876059726084]}"
7555,0,28.307614310629347,76.93968246620412,"{""type"":""Point"",""coordinates"":[76.93968246620412,28.307614310629347]}"
7556,0,28.98414061936865,76.83434500168214,"{""type"":""Point"",""coordinates"":[76.83434500168214,28.98414061936865]}"
7557,0,28.98976414736443,76.75600897168806,"{""type"":""Point"",""coordinates"":[76.75600897168806,28.98976414736443]}"
7558,5858,28.676458675104346,77.12513598488484,"{""type"":""Point"",""coordinates"":[77.12513598488484,28.676458675104346]}"
7559,5467,28.630624080372538,77.3910971425126,"{""type"":""Point"",""coordinates"":[77.3910971425126,28.630624080372538]}"
7560,0,28.781527633448714,77.21067425130558,"{""type"":""Point"",""coordinates"":[77.21067425130558,28.781527633448714]}"
7561,0,28.534987854138397,77.18779434310184,"{""type"":""Point"",""coordinates"":[77.18779434310184,28.534987854138397]}"
7562,258,28.81539207058689,76.85189526274475,"{""type"":""Point"",""coordinates"":[76.85189526274475,28.81539207058689]}"
7563,2210,28.605097855692165,77.32435871936804,"{""type"":""Point"",""coordinates"":[77.32435871936804,28.605097855692165]}"
7564,5525,28.712573685206543,77.11728505241257,"{""type"":""Point"",""coordinates"":[77.11728505241257,28.712573685206543]}"
7565,0,28.59211666699378,76.77103975031902,"{""type"":""Point"",""coordinates"":[76.77103975031902,28.59211666699378]}"
7566,0,28.45662071386656,77.12712425085896,"{""type"":""Point"",""coordinates"":[77.12712425085896,28.45662071386656]}"
7567,0,28.43176924272779,76.97459619363558,"{""type"":""Point"",""coordinates"":[76.97459619363558,28.43176924272779]}"
7568,0,28.784150267795187,77.42076752242363,"{""type"":""Point"",""coordinates"":[77.42076752242363,28.784150267795187]}"
7569,1886,28.763651018157724,77.25378732498952,"{""type"":""Point"",""coordinates"":[77.25378732498952,28.763651018157724]}"
7570,2954,28.332629909777722,77.33678930700495,"{""type"":""Point"",""coordinates"":[77.33678930700495,28.332629909777722]}"
7571,4057,28.42053756195006,77.28874515063285,"{""type"":""Point"",""coordinates"":[77.28874515063285,28.42053756195006]}"
7572,4509,28.681040258973802,77.01068632037362,"{""type"":""Point"",""coordinates"":[77.01068632037362,28.681040258973802]}"
7573,0,28.879205450207678,77.05947986709744,"{""type"":""Point"",""coordinates"":[77.05947986709744,28.879205450207678]}"
7574,0,28.484018559783014,77.25658567046035,"{""type"":""Point"",""coordinates"":[77.25658567046035,28.484018559783014]}"
7575,0,28.49168739218953,76.92709079184739,"{""type"":""Point"",""coordinates"":[76.92709079184739,28.49168739218953]}"
7576,6227,28.69613504987164,77.48194582803082,"{""type"":""Point"",""coordinates"":[77.48194582803082,28.69613504987164]}"
7577,0,28.940033832368435,76.90074042297465,"{""type"":""Point"",""coordinates"":[76.90074042297465,28.940033832368435]}"
7578,0,28.785923410514677,76.88938036152142,"{""type"":""Point"",""coordinates"":[76.88938036152142,28.785923410514677]}"
7579,0,29.07500621285882,77.2948559876476,"{""type"":""Point"",""coordinates"":[77.2948559876476,29.07500621285882]}"
7580,4216,28.50234504846122,77.32417939975952,"{""type"":""Point"",""coordinates"":[77.32417939975952,28.50234504846122]}"
7581,0,28.584299681399358,77.50237884074274,"{""type"":""Point"",""coordinates"":[77.50237884074274,28.584299681399358]}"
7582,1789,28.622836290008667,77.27426503656825,"{""type"":""Point"",""coordinates"":[77.27426503656825,28.622836290008667]}"
7583,1877,28.782501081051137,76.77408015647943,"{""type"":""Point"",""coordinates"":[76.77408015647943,28.782501081051137]}"
7584,0,29.040621895220617,77.217607876705,"{""type"":""Point"",""coordinates"":[77.217607876705,29.040621895220617]}"
7585,0,28.96402687123766,76.87334748122969,"{""type"":""Point"",""coordinates"":[76.87334748122969,28.96402687123766]}"
7586,3481,28.830019376593214,77.58959600023012,"{""type"":""Point"",""coordinates"":[77.58959600023012,28.830019376593214]}"
7587,2358,28.754463590736304,77.17049642316127,"{""type"":""Point"",""coordinates"":[77.17049642316127,28.754463590736304]}"
7588,0,28.551425257808443,76.99984493047994,"{""type"":""Point"",""coordinates"":[76.99984493047994,28.551425257808443]}"
7589,0,29.00381220135965,77.31175059629393,"{""type"":""Point"",""coordinates"":[77.31175059629393,29.00381220135965]}"
7590,3244,28.376043207946324,76.9186959280928,"{""type"":""Point"",""coordinates"":[76.9186959280928,28.376043207946324]}"
7591,0,28.98604967140424,76.94819319088985,"{""type"":""Point"",""coordinates"":[76.94819319088985,28.98604967140424]}"
7592,4510,28.608996251606293,77.492911738343,"{""type"":""Point"",""coordinates"":[77.492911738343,28.608996251606293]}"
7593,197,28.41998335634498,76.80844550603653,"{""type"":""Point"",""coordinates"":[76.80844550603653,28.41998335634498]}"
7594,22,28.62264533266583,77.51121143606723,"{""type"":""Point"",""coordinates"":[77.51121143606723,28.62264533266583]}"
7595,645,29.02186952946583,77.38254540617956,"{""type"":""Point"",""coordinates"":[77.38254540617956,29.02186952946583]}"
7596,0,28.789910822982865,77.47932571083075,"{""type"":""Point"",""coordinates"":[77.47932571083075,28.789910822982865]}"
7597,493,28.548206458225668,77.1415835697859,"{""type"":""Point"",""coordinates"":[77.1415835697859,28.548206458225668]}"
7598,0,29.074124256333466,76.93285569591465,"{""type"":""Point"",""coordinates"":[76.93285569591465,29.074124256333466]}"
7599,5659,28.743916759453192,77.29822854480263,"{""type"":""Point"",""coordinates"":[77.29822854480263,28.743916759453192]}"
7600,0,28.33782571669796,77.22262871102669,"{""type"":""Point"",""coordinates"":[77.22262871102669,28.33782571669796]}"
7601,0,28.871234218213154,77.42488360197828,"{""type"":""Point"",""coordinates"":[77.42488360197828,28.871234218213154]}"
7602,137,28.856295043140914,76.84572726131037,"{""type"":""Point"",""coordinates"":[76.84572726131037,28.856295043140914]}"
7603,0,29.04572084963267,76.97676812757885,"{""type"":""Point"",""coordinates"":[76.97676812757885,29.04572084963267]}"
7604,0,28.78503649743713,77.00985942612571,"{""type"":""Point"",""coordinates"":[77.00985942612571,28.78503649743713]}"
7605,0,28.850146009216598,76.99565125416919,"{""type"":""Point"",""coordinates"":[76.99565125416919,28.850146009216598]}"
7606,0,28.669340169418003,76.6665054997579,"{""type"":""Point"",""coordinates"":[76.6665054997579,28.669340169418003]}"
7607,265,28.81829840986119,77.4740528313922,"{""type"":""Point"",""coordinates"":[77.4740528313922,28.81829840986119]}"
7608,0,28.473930514478912,77.22509714567806,"{""type"":""Point"",""coordinates"":[77.22509714567806,28.473930514478912]}"
7609,0,28.723557463000567,76.8338950364822,"{""type"":""Point"",""coordinates"":[76.8338950364822,28.723557463000567]}"
7610,0,28.70270305855549,76.6705950459203,"{""type"":""Point"",""coordinates"":[76.6705950459203,28.70270305855549]}"
7611,617,28.352471926792642,77.05909263211171,"{""type"":""Point"",""coordinates"":[77.05909263211171,28.352471926792642]}"
7612,0,28.791744823087225,77.55925211918965,"{""type"":""Point"",""coordinates"":[77.55925211918965,28.791744823087225]}"
7613,0,28.526098528545113,76.73413344251121,"{""type"":""Point"",""coordinates"":[76.73413344251121,28.526098528545113]}"
7614,6895,28.658195320465104,77.0984510425584,"{""type"":""Point"",""coordinates"":[77.0984510425584,28.658195320465104]}"
7615,4999,28.626438388304663,77.30708372704692,"{""type"":""Point"",""coordinates"":[77.30708372704692,28.626438388304663]}"
7616,0,28.82255445507665,77.5323004010195,"{""type"":""Point"",""coordinates"":[77.5323004010195,28.82255445507665]}"
7617,0,28.797213317713503,76.98302324674809,"{""type"":""Point"",""coordinates"":[76.98302324674809,28.797213317713503]}"
7618,0,28.779846282718626,77.4869409377291,"{""type"":""Point"",""coordinates"":[77.4869409377291,28.779846282718626]}"
